RptDt;TckrSymb;Asst;AsstDesc;SgmtNm;MktNm;SctyCtgyNm;XprtnDt;XprtnCd;TradgStartDt;TradgEndDt;BaseCd;ConvsCritNm;MtrtyDtTrgtPt;ReqrdConvsInd;ISIN;CFICd;DlvryNtceStartDt;DlvryNtceEndDt;OptnTp;CtrctMltplr;AsstQtnQty;AllcnRndLot;TradgCcy;DlvryTpNm;WdrwlDays;WrkgDays;ClnrDays;RlvrBasePricNm;OpngFutrPosDay;SdTpCd1;UndrlygTckrSymb1;SdTpCd2;UndrlygTckrSymb2;PureGoldWght;ExrcPric;OptnStyle;ValTpNm;PrmUpfrntInd;OpngPosLmtDt;DstrbtnId;PricFctr;DaysToSttlm;SrsTpNm;PrtcnFlg;AutomtcExrcInd;SpcfctnCd;CrpnNm;CorpActnStartDt;CtdyTrtmntTpNm;MktCptlstn;CorpGovnLvlNm
2022-06-21;SANB4;SANB;SANB;CASH;EQUITY-CASH;SHARES;;;2022-04-22;9999-12-31;;;;;BRSANBACNPR5;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;163;1;2;;;;PN        ;BCO SANTANDER (BRASIL) S.A.   ;9999-12-31;FUNGIBLE;3679836020;
2022-06-21;SANY6;SANY;SANY;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRSANYACNPB1;EPNEFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1000;2;;;;PNB*;SANYO DA AMAZONIA S.A.;9999-12-31;FUNGIBLE;1;
2022-06-21;SAPR3;SAPR;SAPR;CASH;EQUITY-CASH;SHARES;;;2022-04-29;9999-12-31;;;;;BRSAPRACNOR9;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;154;1;2;;;;ON      N2;CIA SANEAMENTO DO PARANA - SANEPAR;9999-12-31;FUNGIBLE;503735259;NIVEL 2
2022-06-21;SAPR4;SAPR;SAPR;CASH;EQUITY-CASH;SHARES;;;2022-04-29;9999-12-31;;;;;BRSAPRACNPR6;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;154;1;2;;;;PN      N2;CIA SANEAMENTO DO PARANA - SANEPAR;9999-12-31;FUNGIBLE;1007470260;NIVEL 2
2022-06-21;SBFG3;SBFG;SBFG;CASH;EQUITY-CASH;SHARES;;;2022-05-02;9999-12-31;;;;;BRSBFGACNOR1;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;101;1;2;;;;ON      NM;GRUPO SBF SA                  ;9999-12-31;FUNGIBLE;242998022;NOVO MERCADO
2022-06-21;SBSP3;SBSP;SBSP;CASH;EQUITY-CASH;SHARES;;;2022-04-29;9999-12-31;;;;;BRSBSPACNOR5;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;159;1;2;;;;ON      NM;CIA SANEAMENTO BASICO EST SAO PAULO;9999-12-31;FUNGIBLE;683509869;NOVO MERCADO
2022-06-21;SCAR3;SCAR;SCAR;CASH;EQUITY-CASH;SHARES;;;2022-05-03;9999-12-31;;;;;BRSCARACNOR7;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;130;1;2;;;;ON      NM;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;9999-12-31;FUNGIBLE;57737319;NOVO MERCADO
2022-06-21;SDRM3;SDRM;SDRM;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRSDRMACNOR0;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1000;2;;;;ON *;CIA SIDERURGICA DA AMAZONIA - SIDERAMA;9999-12-31;FUNGIBLE;1;
2022-06-21;SDRM6;SDRM;SDRM;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRSDRMACNPB1;EPNEFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1000;2;;;;PNB*;CIA SIDERURGICA DA AMAZONIA - SIDERAMA;9999-12-31;FUNGIBLE;2;
2022-06-21;SEER3;SEER;SEER;CASH;EQUITY-CASH;SHARES;;;2021-11-24;9999-12-31;;;;;BRSEERACNOR5;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;119;1;2;;;;ON      NM;SER EDUCACIONAL S.A.          ;9999-12-31;FUNGIBLE;128721560;NOVO MERCADO
2022-06-21;SEQL3;SEQL;SEQL;CASH;EQUITY-CASH;SHARES;;;2020-10-07;9999-12-31;;;;;BRSEQLACNOR2;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1;2;;;;ON      NM;SEQUOIA LOGISTICA E TRANSPORTES S.A;9999-12-31;FUNGIBLE;140270473;NOVO MERCADO
2022-06-21;SGPS3;SGPS;SGPS;CASH;EQUITY-CASH;SHARES;;;2015-10-22;9999-12-31;;;;;BRSGPSACNOR4;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;104;1;2;;;;ON      NM;SPRINGS GLOBAL PARTICIPACOES S.A.;9999-12-31;FUNGIBLE;50000000;NOVO MERCADO
2022-06-21;SHOW3;SHOW;SHOW;CASH;EQUITY-CASH;SHARES;;;2019-05-02;9999-12-31;;;;;BRSHOWACNOR7;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;105;1;2;;;;ON      NM;T4F ENTRETENIMENTO S.A.       ;9999-12-31;FUNGIBLE;67412629;NOVO MERCADO
2022-06-21;SHUL3;SHUL;SHUL;CASH;EQUITY-CASH;SHARES;;;2022-04-20;9999-12-31;;;;;BRSHULACNOR7;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;146;1;2;;;;ON        ;SCHULZ S.A.                   ;9999-12-31;FUNGIBLE;152692764;
2022-06-21;SHUL4;SHUL;SHUL;CASH;EQUITY-CASH;SHARES;;;2022-04-20;9999-12-31;;;;;BRSHULACNPR4;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;146;1;2;;;;PN        ;SCHULZ S.A.                   ;9999-12-31;FUNGIBLE;204682016;
2022-06-21;SILO3;SILO;SILO;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRSILOACNOR8;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1000;2;;;;ON *;CIA DE ARMAZENS E SILOS DO EST MG-CASEMG;9999-12-31;FUNGIBLE;1963531952;
2022-06-21;SILO4;SILO;SILO;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRSILOACNPR5;EPNEFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1000;2;;;;PN *;CIA DE ARMAZENS E SILOS DO EST MG-CASEMG;9999-12-31;FUNGIBLE;1963531952;
2022-06-21;SIMH3;SIMH;SIMH;CASH;EQUITY-CASH;SHARES;;;2022-05-06;9999-12-31;;;;;BRSIMHACNOR0;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;105;1;2;;;;ON      NM;SIMPAR S.A.                   ;9999-12-31;FUNGIBLE;838407909;NOVO MERCADO
2022-06-21;SIMR7;SIMR;SIMR;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRSIMRACNPC8;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1000;2;;;;PNC*    MB;SIDER�RGICA NORTE BRASIL S.A.;9999-12-31;FUNGIBLE;5820177;MERCADO DE BALC�O
2022-06-21;SLCE3;SLCE;SLCE;CASH;EQUITY-CASH;SHARES;;;2022-05-02;9999-12-31;;;;;BRSLCEACNOR2;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;119;1;2;;;;ON      NM;SLC AGRICOLA S.A.             ;9999-12-31;FUNGIBLE;212422599;NOVO MERCADO
2022-06-21;SLED3;SLED;SLED;CASH;EQUITY-CASH;SHARES;;;2021-12-23;9999-12-31;;;;;BRSLEDACNOR0;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;158;1;2;;;;ON      N2;SARAIVA LIVREIROS S.A. - EM RECUPERA��O JUDICIAL;9999-12-31;FUNGIBLE;671819;NIVEL 2
2022-06-21;SLED4;SLED;SLED;CASH;EQUITY-CASH;SHARES;;;2021-12-23;9999-12-31;;;;;BRSLEDACNPR7;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;157;1;2;;;;PN      N2;SARAIVA LIVREIROS S.A. - EM RECUPERA��O JUDICIAL;9999-12-31;FUNGIBLE;1139900;NIVEL 2
2022-06-21;SMFT3;SMFT;SMFT;CASH;EQUITY-CASH;SHARES;;;2021-01-04;9999-12-31;;;;;BRSMFTACNOR1;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;109;1;2;;;;ON      NM;SMARTFIT ESCOLA DE GIN�STICA E DAN�A S.A.;9999-12-31;FUNGIBLE;586242289;NOVO MERCADO
2022-06-21;SMTO3;SMTO;SMTO;CASH;EQUITY-CASH;SHARES;;;2021-11-12;9999-12-31;;;;;BRSMTOACNOR3;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;120;1;2;;;;ON      NM;SAO MARTINHO S.A.             ;9999-12-31;FUNGIBLE;354011329;NOVO MERCADO
2022-06-21;SNSY3;SNSY;SNSY;CASH;EQUITY-CASH;SHARES;;;2020-07-28;9999-12-31;;;;;BRSNSYACNOR2;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;113;1;2;;;;ON        ;SANSUY S.A. INDUSTRIA DE PLASTICOS;9999-12-31;FUNGIBLE;2657920;
2022-06-21;SNSY5;SNSY;SNSY;CASH;EQUITY-CASH;SHARES;;;2020-07-28;9999-12-31;;;;;BRSNSYACNPA5;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;111;1;2;;;;PNA       ;SANSUY S.A. INDUSTRIA DE PLASTICOS;9999-12-31;FUNGIBLE;5058480;
2022-06-21;SNSY6;SNSY;SNSY;CASH;EQUITY-CASH;SHARES;;;2020-07-28;9999-12-31;;;;;BRSNSYACNPB3;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;112;1;2;;;;PNB       ;SANSUY S.A. INDUSTRIA DE PLASTICOS;9999-12-31;FUNGIBLE;5058480;
2022-06-21;SOJA3;SOJA;SOJA;CASH;EQUITY-CASH;SHARES;;;2022-05-02;9999-12-31;;;;;BRSOJAACNOR9;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;101;1;2;;;;ON      NM;BOA SAFRA SEMENTES S.A.       ;9999-12-31;FUNGIBLE;117140326;NOVO MERCADO
2022-06-21;SOMA3;SOMA;SOMA;CASH;EQUITY-CASH;SHARES;;;2022-05-02;9999-12-31;;;;;BRSOMAACNOR3;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;101;1;2;;;;ON      NM;GRUPO DE MODA SOMA S.A.       ;9999-12-31;FUNGIBLE;784747373;NOVO MERCADO
2022-06-21;SOND3;SOND;SOND;CASH;EQUITY-CASH;SHARES;;;2022-05-05;9999-12-31;;;;;BRSONDACNOR5;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;164;1;2;;;;ON        ;SONDOTECNICA ENGENHARIA SOLOS S.A.;9999-12-31;FUNGIBLE;856000;
2022-06-21;SOND5;SOND;SOND;CASH;EQUITY-CASH;SHARES;;;2022-05-05;9999-12-31;;;;;BRSONDACNPA8;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;164;1;2;;;;PNA       ;SONDOTECNICA ENGENHARIA SOLOS S.A.;9999-12-31;FUNGIBLE;1601900;
2022-06-21;SOND6;SOND;SOND;CASH;EQUITY-CASH;SHARES;;;2022-05-05;9999-12-31;;;;;BRSONDACNPB6;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;164;1;2;;;;PNB       ;SONDOTECNICA ENGENHARIA SOLOS S.A.;9999-12-31;FUNGIBLE;1601900;
2022-06-21;SPCI6;SPCI;SPCI;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRSPCIACNPB5;EPNEFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1;2;;;;PNB;SOCIEDADE DE PARTICIP. CIMENTEIRAS S.A.;9999-12-31;FUNGIBLE;60336528;
2022-06-21;SPCR3;SPCR;SPCR;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRSPCRACNOR5;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1;2;;;;ON;SPE CRISTINA S.A.;9999-12-31;FUNGIBLE;1;
2022-06-21;SQIA3;SQIA;SQIA;CASH;EQUITY-CASH;SHARES;;;2022-05-09;9999-12-31;;;;;BRSQIAACNOR6;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;104;1;2;;;;ON      NM;SINQIA S.A.                   ;9999-12-31;FUNGIBLE;87941972;NOVO MERCADO
2022-06-21;STAL6;STAL;STAL;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRSTALACNPB5;EPNEFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1000;2;;;;PNB*;SETAL TELECOM S.A.;9999-12-31;FUNGIBLE;1;
2022-06-21;STBP3;STBP;STBP;CASH;EQUITY-CASH;SHARES;;;2022-03-15;9999-12-31;;;;;BRSTBPACNOR3;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;119;1;2;;;;ON      NM;SANTOS BRASIL PARTICIPACOES S.A.;9999-12-31;FUNGIBLE;862830552;NOVO MERCADO
2022-06-21;STKF3;STKF;STKF;CASH;EQUITY-CASH;SHARES;;;2022-03-15;9999-12-31;;;;;BRSTKFACNOR5;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;108;1;2;;;;ON        ;STATKRAFT ENERGIAS RENOVAVEIS S.A.;9999-12-31;FUNGIBLE;454331401;BOVESPA MAIS
2022-06-21;STOK3;STOK;STOK;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRSTOKACNOR7;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1;2;;;;ON;ESTOK COM�RCIO E REPRESENTA��ES S.A.;9999-12-31;FUNGIBLE;0;
2022-06-21;STTR3;STTR;STTR;CASH;EQUITY-CASH;SHARES;;;2021-04-26;9999-12-31;;;;;BRSTTRACNOR1;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;104;1;2;;;;ON      MA;STARA S.A. - IND�STRIA DE IMPLEMENTOS AGR�COLAS;9999-12-31;FUNGIBLE;297498383;BOVESPA MAIS
2022-06-21;SULA3;SULA;SULA;CASH;EQUITY-CASH;SHARES;;;2021-12-28;9999-12-31;;;;;BRSULAACNOR2;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;147;1;2;;;;ON      N2;SUL AMERICA S.A.              ;9999-12-31;FUNGIBLE;640341527;NIVEL 2
2022-06-21;SULA4;SULA;SULA;CASH;EQUITY-CASH;SHARES;;;2021-12-28;9999-12-31;;;;;BRSULAACNPR9;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;147;1;2;;;;PN      N2;SUL AMERICA S.A.              ;9999-12-31;FUNGIBLE;637192283;NIVEL 2
2022-06-21;SULG3;SULG;SULG;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRSULGACNOR9;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1;2;;;;ON;COMPANHIA DE G�S DO ESTADO DO RIO GRANDE DO SUL;9999-12-31;FUNGIBLE;21562644;
2022-06-21;SUZB3;SUZB;SUZB;CASH;EQUITY-CASH;SHARES;;;2022-05-05;9999-12-31;;;;;BRSUZBACNOR0;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;127;1;2;;;;ON      NM;SUZANO S.A.                   ;9999-12-31;FUNGIBLE;1361263584;NOVO MERCADO
2022-06-21;SVPH7;SVPH;SVPH;CASH;EQUITY-CASH;SHARES;;;9999-12-31;9999-12-31;;;;;BRSVPHACNPC5;EPNEFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;100;1000;2;;;;PNC*;SALVADOR PRAIA HOTEL S.A.;9999-12-31;FUNGIBLE;33248560;
2022-06-21;SYNE3;SYNE;SYNE;CASH;EQUITY-CASH;SHARES;;;2022-05-17;9999-12-31;;;;;BRSYNEACNOR2;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;102;1;2;;;;ON      NM;SYN PROP E TECH S.A.          ;9999-12-31;FUNGIBLE;152644445;NOVO MERCADO
2022-06-21;TAEE3;TAEE;TAEE;CASH;EQUITY-CASH;SHARES;;;2022-05-10;9999-12-31;;;;;BRTAEEACNOR9;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;138;1;2;;;;ON      N2;TRANSMISSORA ALIAN�A DE ENERGIA EL�TRICA S.A.;9999-12-31;FUNGIBLE;590714069;NIVEL 2
2022-06-21;TAEE4;TAEE;TAEE;CASH;EQUITY-CASH;SHARES;;;2022-05-10;9999-12-31;;;;;BRTAEEACNPR6;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;138;1;2;;;;PN      N2;TRANSMISSORA ALIAN�A DE ENERGIA EL�TRICA S.A.;9999-12-31;FUNGIBLE;442782652;NIVEL 2
2022-06-21;TASA3;TASA;TASA;CASH;EQUITY-CASH;SHARES;;;2022-04-20;9999-12-31;;;;;BRTASAACNOR7;ESVUFR;;;;;;1;BRL;;;;;;;;;;;;;;;;;101;1;2;;;;ON      N2;TAURUS ARMAS S.A.             ;9999-12-31;FUNGIBLE;46445314;NIVEL 2
2022-06-21;TASA4;TASA;TASA;CASH;EQUITY-CASH;SHARES;;;2022-04-20;9999-12-31;;;;;BRTASAACNPR4;EPNNPR;;;;;;1;BRL;;;;;;;;;;;;;;;;;101;1;2;;;;PN      N2;TAURUS ARMAS S.A.             ;9999-12-31;FUNGIBLE;72373492;NIVEL 2
2022-06-21;TAXA0L;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;0;
2022-06-21;TAXA100;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA101;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA102;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA103;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA104;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA105;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA106;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA107;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA108;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA109;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA110;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA111;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA112;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA113;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA114;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA115;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA116;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA117;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA118;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA119;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA120;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA121;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA122;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA123;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA124;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA125;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA126;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA127;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
2022-06-21;TAXA128;TAXA;TAXA;CASH;EQUITY-CASH;SHARES;;;2022-06-21;9999-12-31;;;;;BRTAXAINDM77;EMXXXX;;;;;;1;BRL;;;;;;;;;;;;;;;;;7;1;2;;;;DIA LIVR  ;TAXA DE FINANCIAMENTO         ;9999-12-31;FUNGIBLE;999999999999;
